Тип ссылки,Источник,Назначение,Исходное назначение,Анкор,Alt текст,Follow,Позиция ссылки,Категория позиции,Путь ссылки,Происхождение,Статус код
Hyperlink,https://longwang.ru/useful-articles/ozon-from-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/useful-articles-furniture-from-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/useful-articles-furniture-from-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,«Платежи в Китай»,,true,Content,Content,//body/div/main/div/div/ul[3]/li[2]/a,HTML,200
Hyperlink,https://longwang.ru/posledniye-novosti-iz-kitaya/page/3/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/populyarnyye-tovary-iz-kitaya/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/vat-refund-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/dokumentalnoe-oformlenie-importa-cherez-agenta/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/top-oborudovanie-iz-kitaya/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/bayer-v-kitae-plyusy-i-minusy/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/belaya-dostavka-iz-kitaya/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-chast-1/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/novosti-is-kitaya/kitajskaya-industriya-igrushek/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/rasschitat-dostavku-iz-kitaya/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/cargo-at-customs/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/ten-mistakes/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/ten-mistakes/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,финансовые операции,,true,Content,Content,//body/div/main/div/div/div/p[19]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-soldering-furnaces/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-drying-chambers/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/proizvodstvo-svoego-tovara-v-kitae/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/page/5/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/page/6/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/exhibitions-in-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/customs-clearance-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/mistakes-when-working-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Сделки под ключ и платежи по всему миру,,true,Content,Content,//body/div/main/div/div/ul[@class='wp-block-list'][4]/li[5]/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/oplata-tovarov-v-kitae/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/purchases-without-intermediaries/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/kitajskie-internet-magaziny/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1110']/ul/li[@id='nav-menu-item-3920']/div/a,HTML,200
